id, Date, Own Capital, Assets, Long Term Liabilities, Current Liabilities, Current Asset, Non Current Asset, Long Credits
235, 2007-08-25, 137824105.65, 517597368.23, 3381804.43, 3404682.12, 77485019.27, 81516362.43, 42531877.38
236, 2007-08-26, 120550544.94, 373660951.61, 2052709.07, 5341071.83, 26074531.86, 22779350.68, 23981053.45
237, 2007-08-27, 134979051.57, 580796194.30, 2652705.25, 1741885.38, 70163924.31, 52150654.29, 78573372.10
238, 2007-08-28, 133706406.49, 377859953.95, 2603545.37, 3578366.80, 86278741.92, 48074124.09, 65484600.59
239, 2007-08-29, 143684105.18, 688889418.77, 1838246.87, 3098622.10, 31804565.55, 83957206.09, 19763436.54
240, 2007-08-30, 137126407.06, 633757368.87, 2785443.35, 6361364.66, 17148704.36, 67613322.09, 55801353.15
241, 2007-08-31, 125630556.22, 364155325.36, 4149966.19, 8007723.37, 37784784.68, 66522932.60, 46276508.71
242, 2007-09-01, 116227827.64, 339115971.08, 2466323.50, 3688233.80, 49885526.48, 26844815.44, 54261874.21
243, 2007-09-02, 116678488.03, 788217216.72, 4367336.49, 4367542.88, 36443331.21, 46517678.16, 56141018.34
244, 2007-09-03, 117022818.54, 646342220.20, 4277524.45, 6679933.87, 79026881.00, 71619986.63, 75752851.82
245, 2007-09-04, 122857715.57, 972525445.65, 3292771.28, 6635579.25, 18306323.35, 18411420.24, 31588156.97
246, 2007-09-05, 149449313.61, 835083845.00, 2134481.99, 8703020.96, 54296074.39, 41343024.56, 44776569.97
247, 2007-09-06, 151548848.60, 434408968.32, 1794945.42, 3482358.74, 24684545.60, 31647199.67, 22099852.26
248, 2007-09-07, 124092669.38, 595823566.86, 2960012.64, 6247671.92, 62625490.37, 34788879.69, 47513033.12
249, 2007-09-08, 143127332.95, 917174860.69, 3443300.85, 8757835.49, 18082892.36, 25843346.49, 16854264.09
250, 2007-09-09, 149598471.52, 918338481.36, 2617123.90, 1122564.97, 83453929.21, 18474244.34, 54617594.14
251, 2007-09-10, 119604603.78, 744976071.73, 3979345.01, 2772331.47, 73965568.53, 34143357.72, 48120861.05
252, 2007-09-11, 129710201.94, 577131985.17, 1666922.33, 7643167.07, 13792524.29, 51068991.35, 41958183.16
253, 2007-09-12, 151216352.94, 373975260.67, 1909964.28, 4850189.58, 32860238.00, 87319462.23, 20767132.98
254, 2007-09-13, 126660015.88, 764691150.56, 2777932.08, 4676860.25, 30395353.27, 85248354.97, 65372869.75
255, 2007-09-14, 126114476.22, 599287836.30, 2847397.18, 87541234494.48, 68038183.19, 24076708.68, 86004217.26
256, 2007-09-15, 128804086.36, 585793692.66, 2676218.44, 7502245.49, 30460441.75, 42726283.59, 15731133.15
257, 2007-09-16, 136515215.44, 851512132.76, 2362926.34, 2439321.32, 27679703.70, 87054469.55, 44486979.99
258, 2007-09-17, 150242388.18, 877277156.81, 3357941.95, 1957515.31, 10871980.37, 84873841.99, 21783428.57
259, 2007-09-18, 122481677.00, 505451454.77, 2226727.11, 8183303.09, 33391789.05, 78415464.48, 40720263.08
260, 2007-09-19, 153078875.15, 565106676.60, 2872076.84, 2816442.35, 58213052.34, 15409331.81, 41832173.58
261, 2007-09-20, 114317602.88, 506126094.19, 2830118.33, 1972698.26, 58496339.45, 29017775.12, 46877496.31
262, 2007-09-21, 128383599.30, 712429318.35, 4032453.96, 2567226.38, 65339778.46, 26234286.12, 73480634.48
263, 2007-09-22, 137571147.87, 816099338.16, 2442780.85, 2347843.93, 51861083.11, 24089884.16, 67788113.58
264, 2007-09-23, 152912496.37, 493799296.71, 3111654.94, 7076013.36, 25482111.73, 47655620.49, 81887437.18
265, 2007-09-24, 136259841.59, 679964369.04, 3376332.97, 8371069.02, 21104272.09, 34112884.77, 10452208.44
266, 2007-09-25, 130879890.59, 497185854.44, 3371308.85, 2322263.04, 25416359.94, 87938302.69, 28600023.88
267, 2007-09-26, 138594321.33, 369569920.99, 2944366.31, 6538886.12, 83425796.70, 46793101.83, 85829644.91
268, 2007-09-27, 125971697.31, 959626153.43, 2293729.41, 6655649.06, 25040501.79, 66330944.76, 80568982.17
269, 2007-09-28, 142229429.28, 913004197.20, 4201000.27, 4131423.99, 16312020.61, 33640343.87, 29127636.02
270, 2007-09-29, 107781205.49, 716608531.69, 4730599.91, 6931624.31, 53173978.57, 47867218.65, 57955090.92
271, 2007-09-30, 126490852.17, 749209986.42, 1568238.14, 6999248.71, 42642340.88, 54648365.34, 46736952.79
272, 2007-10-01, 125997848.83, 554810035.54, 3910403.30, 1154473.35, 17296626.81, 10294987.04, 26943660.97
273, 2007-10-02, 120601855.72, 975920323.83, 4696234.97, 8550893.69, 74554504.00, 43840434.44, 55619807.75
274, 2007-10-03, 151343419.76, 901409411.24, 3654705.60, 2676251.13, 86796980.44, 72818646.05, 24504392.75
275, 2007-10-04, 152568664.91, 891950490.54, 2428587.81, 7628598.55, 68777986.93, 49088786.56, 69799381.98
276, 2007-10-05, 129040906.28, 867840419.90, 3794102.20, 6281966.38, 39753113.30, 85486721.76, 66629528.09
277, 2007-10-06, 137289082.06, 650750445.94, 2645638.64, 3257959.40, 26884148.27, 50542475.01, 32635884.25
278, 2007-10-07, 152157508.91, 497737927.85, 3315052.67, 2608962.90, 88421236.10, 40449714.03, 12159098.55
279, 2007-10-08, 132441563.32, 342440408.56, 3830485.93, 4822923.19, 90021399.55, 42722400.25, 27960884.36
280, 2007-10-09, 109915745.35, 914888407.37, 5030301.28, 5955182.03, 22738126.64, 22687766.21, 86647187.47
281, 2007-10-10, 110837852.34, 469580784.96, 2567994.15, 2065450.67, 64440290.70, 37719963.29, 21601009.83
282, 2007-10-11, 108055089.53, 820800838.02, 2535479.53, 7080163.15, 68394154.23, 18759066.60, 73748776.82
283, 2007-10-12, 152035869.27, 671751136.85, 4230388.48, 7211455.72, 37970136.60, 78120013.92, 83331081.67
284, 2007-10-13, 127091481.80, 876065265.99, 3208544.71, 4502783.86, 13539704.75, 24883874.53, 28849044.71
285, 2007-10-14, 134200330.54, 525875484.84, 3542936.57, 8168614.98, 73962211.18, 45085683.09, 36620117.76
286, 2007-10-15, 137327691.37, 697429089.77, 5230740.34, 1887463.56, 22418440.87, 65560163.84, 13702022.44
287, 2007-10-16, 125595836.60, 643840031.33, 4047349.57, 1337727.49, 86031113.69, 16496706.27, 10937378.72
288, 2007-10-17, 150472800.91, 690016074.69, 4270390.01, 7553890.51, 28528974.26, 81937535.57, 11412589.13
289, 2007-10-18, 134361954.38, 685853472.72, 1806378.64, 3940184.82, 50905710.65, 52855402.72, 33550188.24
290, 2007-10-19, 1176941893124.30, 526734250.68, 2962431.40, 3699983.91, 17918747.22, 55611171.87, 78407435.87
291, 2007-10-20, 126466891.76, 410443604.69, 3661360.58, 7995910.13, 63191941.42, 25474434.27, 75769847.08
292, 2007-10-21, 119182906.57, 565418801.45, 1849091.74, 5600968.66, 88915471.43, 20107395.69, 77996933.14
293, 2007-10-22, 116813292.92, 772621094.77, 2544489.21, 1663477.71, 53978379.25, 51440535.72, 10840023.05
294, 2007-10-23, 141398309.69, 679541725.47, 3087565.47, 4986919.25, 25594574.30, 12169855.21, 45866442.73
295, 2007-10-24, 126255976.57, 385202842.64, 2792367.11, 4733222.41, 34458089.56, 43153834.80, 68045705.06
296, 2007-10-25, 145515854.67, 424269655.54, 2005328.69, 3377659.29, 26850228.05, 14477391.62, 54040677.31
297, 2007-10-26, 121823410.00, 355455085.41, 3861513.70, 3434776.55, 64512381.82, 27473707.41, 84030751.42
298, 2007-10-27, 126151783.75, 990415664.12, 1971233.45, 3300410.57, 60922461.42, 63743439.79, 55613982.53
299, 2007-10-28, 107384781.48, 450889835.62, 3031682.25, 2983929.64, 89715448.43, 85356142.04, 25326055.88
300, 2007-10-29, 106795821.89, 369365193.33, 2875988.37, 4477693.09, 32946745.27, 77955423.17, 56629863.63
301, 2007-10-30, 115550613.31, 481796253.25, 2234488.33, 5393887.09, 84806240.66, 51044256.91, 40635220.54
302, 2007-10-31, 137980913.04, 523203058.88, 4214899.33, 8734742.64, 46312519.46, 26444146.01, 78561204.04
303, 2007-11-01, 108129718.68, 516878253.57, 4160840.34, 5623711.72, 83824048.01, 37485368.07, 29866279.30
304, 2007-11-02, 108564376.76, 739634140.04, 3256702.04, 3353587.76, 27797637.61, 17717335.63, 89999761.51
305, 2007-11-03, 110686910.13, 474700625.53, 3139393.55, 2086470.37, 32515673.24, 58969079.60, 35841954.89
306, 2007-11-04, 108023169.55, 539282333.22, 3539454.85, 4388664.78, 88879684.04, 73495523.69, 56962204.78
307, 2007-11-05, 114053504.36, 666927786.21, 4564117.50, 5921890.93, 13531370.40, 14700345.61, 43233773.23
308, 2007-11-06, 143883230.97, 936652221.58, 4461890.11, 5975150.64, 42355714.31, 27918369.26, 74672719.81
309, 2007-11-07, 152107787.07, 924012966.45, 3491550.51, 5438068.77, 53343877.86, 82617651.98, 14689164.59
310, 2007-11-08, 105059938.25, 1020258474.69, 4621293.37, 6615461.34, 70673898.64, 27600532.32, 78370606.77
311, 2007-11-09, 131528936.33, 443517241.61, 4870456.85, 2392611.41, 57748842.83, 33371144.98, 58495139.72
312, 2007-11-10, 143613148.34, 830136709.14, 4936454.98, 7576122.15, 79910199.32, 50205153.55, 49858662.33
313, 2007-11-11, 145966253.35, 754713287.74, 1764141.50, 7817296.65, 38685848.60, 84014362.23, 65922065.62
314, 2007-11-12, 137895360.13, 521232728.16, 2624077.48, 7358657.99, 54299941.45, 63201992.53, 11595675.80
315, 2007-11-13, 108722813.21, 779301669.09, 2913814.90, 3112971.37, 75844371.11, 26887008.90, 43467039.45
316, 2007-11-14, 138401747.37, 890245595.93, 2746712.65, 5528005.01, 53163681.52, 27894627.26, 67784798.48
317, 2007-11-15, 117144566.24, 673519860.53, 4258051.38, 2230423.00, 84452440.66, 39716215.38, 68663670.32
318, 2007-11-16, 136410913.15, 938356557.11, 3322905.17, 7300790.64, 28481116.51, 11099664.11, 28336966.49
319, 2007-11-17, 132886401.32, 942102461.69, 2477275.61, 5086566.70, 27098218.87, 18477347.60, 21612236.34
320, 2007-11-18, 137116994.19, 672932580.48, 2268272.98, 7852951.25, 48527767.13, 50283473.55, 57368778.82
321, 2007-11-19, 129695195.48, 564754654.30, 2585958.40, 3343357.25, 33048950.83, 52372870.46, 50911478.83
322, 2007-11-20, 139787059.59, 410416419.04, 1536088.29, 5226951.24, 44822096.59, 56259932.19, 87301688.99
323, 2007-11-21, 141255030.93, 971113296.49, 2770574.94, 7646618.25, 68535009.30, 33169979.48, 18219830.90
324, 2007-11-22, 154035345.40, 533391643.40, 2786345.31, 2480123.86, 13923964.07, 21208484.32, 21250723.65
325, 2007-11-23, 135118589.14, 578337707.40, 2719896.05, 1217014.83, 79965702.58, 28514073.57, 76581443.52
326, 2007-11-24, 113241159.39, 950766219.37, 4244686.91, 7674818.72, 51060884.15, 22920096.24, 11049854.41
327, 2007-11-25, 154181721.88, 416539471.22, 3538910.04, 8878798.72, 24423982.65, 43922530.00, 46541961.35
328, 2007-11-26, 107983980.27, 1017281142.27, 3692324.89, 7928726.19, 62641116.91, 72839248.95, 81839811.85
329, 2007-11-27, 147979311.36, 868555874.52, 204.48, 2366886.28, 59606979.92, 46050013.97, 71746210.43
330, 2007-11-28, 152990017.12, 890977857.88, 2569185.96, 7996882.09, 79379685.26, 42336684.39, 56898967.51
331, 2007-11-29, 115661425.46, 920700552.73, 1654403.79, 8825048.14, 61704078.74, 35023704.35, 40859349.96
332, 2007-11-30, 136053547.27, 407631437.93, 4241227.87, 1853374.00, 40767588.69, 72945710.62, 87866777.46
333, 2007-12-01, 142046626.35, 943642625.22, 3675568.56, 3539739.19, 87531141.55, 54417424.44, 40830486.78
334, 2007-12-02, 122340468.40, 916483103.68, 3145496.09, 5377362.34, 57502724.56, 60395491.25, 57591997.13
335, 2007-12-03, 137970145.54, 829916541.29, 2680182.17, 5719443.05, 66873730.70, 84149763.88, 70230238.66
336, 2007-12-04, 126284045.99, 917620702.51, 4567459.56, 7891138.51, 83456329.25, 26287972.69, 74037223.28
337, 2007-12-05, 111404730.34, 960680214.90, 2004165.26, 5292716.54, 50070642.27, 66935416.84, 25755626.95
338, 2007-12-06, 114985499.36, 852945813.30, 3922034.87, 8466811.61, 49131501.23, 46617932.21, 88233078.29
339, 2007-12-07, 131134105.20, 406367134.95, 3985881.30, 1913025.66, 82672122.65, 57986235.81, 37009571.47
340, 2007-12-08, 114090632.70, 628480195.91, 3793549.80, 7547736.78, 32651915.90, 73125557.00, 17581419.04
341, 2007-12-09, 124276194.26, 971875816.45, 3373880.31, 3128980.97, 61018613.36, 80439862.54, 32398844.05
342, 2007-12-10, 149441750.71, 510650563.00, 5062873.53, 6190705.13, 82008345.37, 37032376.27, 45425022.08
343, 2007-12-11, 104169826.46, 851245420.11, 3774674.88, 3966532.43, 49437031.64, 27881565.79, 46814191.26
344, 2007-12-12, 133287843.77, 571403442.02, 3829078.35, 6939755.10, 77173862.86, 71400252.01, 12119071.67
345, 2007-12-13, 153032833.09, 712678702.18, 3973543.98, 3147785.88, 86712616.11, 72301735.94, 70258451.59
346, 2007-12-14, 129654542.62, 1004386609.54, 4478081.07, 2083157.77, 26354608.55, 17233230.67, 14857443.24
347, 2007-12-15, 139575553.99, 465623339.86, 2977261.74, 5174776.96, 33756508.01, 58603532.26, 54474761.08
348, 2007-12-16, 133973377.03, 677645456.61, 3879745.52, 3618638.63, 63385298.88, 22909823.61, 28543536.96
349, 2007-12-17, 106351603.95, 810151254.55, 2897220.37, 7372355.31, 84012733.21, 21954153.54, 36244933.52
350, 2007-12-18, 104069503.39, 1019677560.17, 3844604.01, 7434083.75, 83606432.24, 73188673.74, 34370816.62
351, 2007-12-19, 110386045.95, 593344771.58, 2973748.69, 4290814.05, 21191436.23, 81192940.57, 63031750.95
352, 2007-12-20, 104180696.46, 431583190.10, 1824705.29, 1508777.56, 69943509.58, 28741655.32, 19503056.41
353, 2007-12-21, 155174445.02, 761452690.02, 2779812.67, 7862539.83, 22446027.47, 32549706.36, 34487731.99
354, 2007-12-22, 137745666.55, 596753247.42, 4190716.28, 4070848.37, 29208106.22, 84825070.05, 21646607.16
355, 2007-12-23, 142569013.63, 637796254.33, 2330742.02, 2399396.10, 45612307.44, 20112955.23, 19593378.90
356, 2007-12-24, 154881054.37, 974014972.07, 1581020.24, 5620418.07, 37995060.59, 86000946.52, 61426645.71
357, 2007-12-25, 132264696.28, 719636874.08, 2175900.51, 1074869.16, 68890495.00, 84377463.32, 25596301.37
358, 2007-12-26, 130574642.74, 832811426.23, 4123094.88, 2718603.69, 66507897.69, 289884297.13, 58066534.21
359, 2007-12-27, 111814471.98, 913712612.38, 3082548.57, 2816344.93, 43446046.16, 73577390.72, 57950865.46
360, 2007-12-28, 149796256.62, 496508720.87, 4002196.96, 7373550.09, 79240784.30, 69150778.75, 30931141.36
361, 2007-12-29, 147430023.04, 563082395.00, 3542641.50, 2181576.65, 54668787.48, 81617384.38, 18363141.24
362, 2007-12-30, 121943940.03, 417522418.98, 3161875.63, 5180151.28, 73091548.14, 32207584.58, 17458868.41
363, 2007-12-31, 138932009.07, 825631954.58, 2582635.03, 2443154.05, 43583525.96, 69326398.60, 53351874.62
364, 2008-01-01, 113477002.30, 675219732.55, 2500132.07, 5115618.40, 24189582.38, 46928735.02, 21639794.00
365, 2008-01-02, 138719032.74, 771523112.98, 2288063.09, 3030390.08, 44151690.33, 58869375.51, 43273517.58
366, 2008-01-03, 152364152.10, 533944513.61, 4551211.27, 8579898.44, 64434301.17, 26435067.32, 15795391.27
367, 2008-01-04, 146641810.04, 849668792.11, 4149558.79, 1880750.79, 68728382.69, 77788363.93, 89765370.02
368, 2008-01-05, 142168173.56, 751094917.33, 3987783.20, 7807827.39, 73432455.62, 66050558.55, 79428755.12
369, 2008-01-06, 149620339.19, 652594381.62, 3158063.90, 2774729.75, 55165546.47, 69148173.86, 44132676.96
370, 2008-01-07, 133588053.62, 783827539.87, 3655862.45, 2297266.05, 47917551.15, 57509667.70, 10831070.50
371, 2008-01-08, 144425287.89, 854280212.15, 4058407.08, 4607728.13, 30003496.62, 41616792.56, 41659419.17
372, 2008-01-09, 112090898.73, 740322386.89, 2444543.99, 4011777.78, 15684559.76, 10523105.56, 13444761.45
373, 2008-01-10, 152164919.52, 714870062.87, 2638392.69, 3868571.49, 65269265.32, 37158055.18, 56194369.02
374, 2008-01-11, 112138376.30, 819254744.05, 3639912.90, 1049514.01, 40691817.55, 68283613.99, 51409863.90
375, 2008-01-12, 139414423.10, 956645029.69, 2435032.77, 5750082.58, 13298131.52, 64503011.68, 87159564.06
376, 2008-01-13, 147744138.32, 457900535.64, 4257667.72, 7026234.89, 19164481.77, 54938786.46, 37103028.21
377, 2008-01-14, 144792756.85, 786192976.75, 2038680.75, 5091241.99, 72577385.41, 66138143.47, 74283044.62
378, 2008-01-15, 154331067.89, 455694879.19, 3048762.57, 4821445.93, 87758590.53, 60692939.38, 37410085.26
379, 2008-01-16, 149252673.21, 865293470.61, 2939024.20, 6253295.12, 37210621.09, 20304441.34, 68424119.40
380, 2008-01-17, 152455276.45, 819813896.11, 2304043.32, 2727389.04, 63815559.60, 32553052.92, 49778075.47
381, 2008-01-18, 114801540.71, 504525363.88, 2218777.48, 3825558.31, 11865312.44, 33753748.21, 76216318.23
382, 2008-01-19, 113751991.38, 592972397.37, 3829691.57, 3784704.99, 82116573.53, 43151337.39, 11952074.58
383, 2008-01-20, 123644604.71, 964422454.79, 3357543.45, 5483102.98, 50385646.67, 57156583.80, 83030291.24
384, 2008-01-21, 155712113.40, 609572484.09, 2824304.78, 7316783.29, 86083305.56, 26097262.50, 80649493.45
385, 2008-01-22, 129080901.86, 879277088.21, 4127653.60, 7554793.89, 69522796.29, 26841079.91, 85889930.10
386, 2008-01-23, 117599730.60, 548812693.27, 3083011.87, 1625763.14, 86594355.53, 15844892.31, 62485726.21
387, 2008-01-24, 127818062.35, 682593665.82, 2880105.63, 5454555.52, 47784907.14, 78975954.80, 51697544.21
388, 2008-01-25, 143972426.68, 634061694.81, 2723247.08, 8702041.42, 39739739.50, 38945835.73, 54614381.14
389, 2008-01-26, 104562981.92, 878624560.92, 3161696.63, 6133110.80, 24789211.32, 21259838.22, 48268634.72
390, 2008-01-27, 115457788.67, 919993855.88, 3755979.15, 8567022.88, 11095906.00, 33116454.24, 18386617.15
391, 2008-01-28, 153137037.97, 889651226.69, 2539249.02, 8874431.86, 51816047.79, 60357321.54, 13483787.25
392, 2008-01-29, 118552261.40, 776889477.02, 4500213.00, 1817307.83, 26334057.53, 44442498.52, 83016604.53
393, 2008-01-30, 127073744.50, 549751386.27, 3209676.91, 5264382.50, 79023700.77, 63631422.98, 58897850.95
394, 2008-01-31, 153650995.66, 642725867.21, 3096809.69, 5908231.84, 66994748.22, 76874906.28, 53922966.37
395, 2008-02-01, 121800498.70, 490941738.35, 2688012.63, 7790093.66, 64198127.76, 27201352.27, 70527735.29
396, 2008-02-02, 131694114.10, 1034456487.75, 4224655.31, 3747943.48, 31387267.63, 50443771.30, 12608060.44
397, 2008-02-03, 120669457.59, 508708407.90, 2853613.10, 4907804.28, 86567942.17, 52107249.89, 32190480.58
398, 2008-02-04, 132776791.12, 408919502.74, 3178739.68, 4334129.59, 84536658.83, 84320153.13, 17337507.84
399, 2008-02-05, 135979778.32, 902838800.36, 3151264.73, 7007491.28, 46280390.67, 44895066.77, 78943021.64
400, 2008-02-06, 124930797.61, 405884332.27, 2734397.65, 4023176.68, 30492435.93, 78484597.91, 24733191.83
401, 2008-02-07, 111600923.08, 988026064.38, 2988511.70, 2144883.07, 80779401.72, 62008694.62, 76685839.01
402, 2008-02-08, 118853754.10, 713878451.37, 2657518.60, 9002147.50, 43052873.27, 88706854.22, 37958623.18
403, 2008-02-09, 115180085.35, 758012563.65, 2611700.27, 1823505.83, 80099827.00, 13357977.55, 51149389.62
404, 2008-02-10, 109367574.36, 554848635.11, 3687239.51, 5011027.35, 11939313.31, 59647010.77, 81933936.05
405, 2008-02-11, 133646460.24, 940107558.70, 3521930.82, 3740638.00, 60739936.50, 40468978.95, 23054474.81
406, 2008-02-12, 114642663.33, 483133562.11, 4247913.23, 2337139.41, 25375776.03, 33310226.72, 72879556.54
407, 2008-02-13, 148816495.75, 374304897.35, 3686315.46, 2690654.28, 87914887.10, 35315757.53, 67258633.87
408, 2008-02-14, 108599847.20, 409467751.13, 3119452.08, 5420240.72, 37117367.05, 16664237.00, 33287658.32
409, 2008-02-15, 128849467.24, 983815215.80, 3348662.92, 5210202.44, 43161826.93, 40706143.61, 28068308.41
410, 2008-02-16, 120908966.25, 814466426.74, 3137176.05, 4287663.93, 13253383.47, 37640657.20, 43393171.84
411, 2008-02-17, 130782615.57, 748773727.06, 4807912.40, 3876583.37, 89291412.97, 19926166.11, 50926913.04
412, 2008-02-18, 118138647.82, 1007783433.64, 2972063.22, 6032542.45, 24943035.26, 66298544.89, 20691750.25
413, 2008-02-19, 135131788.43, 957355483.00, 3408377.84, 6417676.73, 20507864.69, 46871577.89, 62350497.52
414, 2008-02-20, 106462269.29, 707649941.01, 1672624.10, 5617776.87, 67553179.31, 88753059.08, 18452749.66
415, 2008-02-21, 110438644.25, 995999328.98, 2266169.76, 2222939.63, 44596400.84, 23901911.75, 74415623.22
416, 2008-02-22, 126219921.62, 837456278.40, 2827671.62, 5316255.79, 56753354.58, 55055142.87, 79505086.96
417, 2008-02-23, 128089176.12, 451330166.06, 4741552.97, 1257084.34, 22659290.86, 42102157.17, 67617813.27
418, 2008-02-24, 138131007.08, 653787747.02, 4529048.54, 5610692.75, 27284274.57, 37433838.54, 73255522.16
419, 2008-02-25, 147169636.85, 699228828.69, 1950867.88, 5832059.26, 32962874.58, 24484046.74, 77778152.09
420, 2008-02-26, 117367778.52, 809288786.11, 3930542.53, 2892729.26, 37621310.59, 65689446.65, 11821369.02
