id, birth_date, hiring_date, dismissal_date, sex, qualification, salary, working_hours, missed_hours
728236509, 1947-05-13, 2007-01-07, 0, 0, 1, 252717.50, 12339, 119
547970490, 1944-12-31, 2007-01-08, 2018-09-24, 0, 7, 217514.54, 21241, 38
458824845, 1964-07-18, 2007-01-10, 0, 1, 1, 287208.85, 3184, 69
810164754, 1980-06-25, 2007-01-04, 0, 1, 0, 75552.72, 19363, 130
117644302, 1951-11-14, 2007-01-07, 2012-09-20, 1, 8, 224305.25, 10315, 48
246879509, 1974-06-04, 2007-01-05, 2010-08-12, 1, 0, 399412.17, 6478, 64
742270941, 1986-03-21, 2007-01-05, 2007-03-26, 0, 3, 305719.95, 366, 32
352957646, 1981-08-24, 2007-01-09, 2012-01-05, 0, 9, 250780.98, 9037, 28
785228332, 1954-12-09, 2007-01-09, 2011-11-30, 0, 1, 156515.96, 8815, 70
826320798, 1959-06-24, 2007-01-06, 2010-09-05, 0, 3, 235692.11, 6553, 104
831200342, 1954-12-21, 2007-01-07, 2009-07-19, 0, 3, 386372.81, 4453, 144
713208493, 1985-07-17, 2007-01-04, 0, 1, 9, 220054.33, 12145, 49
635508811, 1971-05-27, 2007-01-10, 2015-03-19, 0, 2, 154457.76, 14774, 102
675616546, 1976-02-25, 2007-01-09, 2013-07-19, 1, 8, 149828.34, 11823, 33
957455994, 1947-10-26, 2007-01-07, 2012-04-21, 1, 2, 60668.98, 9576, 31
104773508, 1969-09-20, 2007-01-09, 2012-03-02, 1, 8, 81369.58, 9306, 42
910732315, 1978-09-17, 2007-01-06, 2011-01-01, 0, 3, 91648.34, 7177, 67
623846253, 1962-03-17, 2007-01-04, 2011-05-24, 1, 2, 332319.28, 7860, 105
975185824, 1982-05-11, 2007-01-07, 2016-08-02, 0, 0, 313156.65, 17287, 101
926178911, 1981-09-08, 2007-01-09, 2016-06-14, 0, 2, 123841.94, 17111, 24
455297700, 1973-04-10, 2007-01-06, 2016-09-13, 1, 5, 91919.26, 17557, 45
217181992, 1963-03-23, 2007-01-05, 0, 1, 7, 240400.76, 2314, 54
890979298, 1960-03-29, 2007-01-04, 0, 0, 6, 362475.95, 3697, 114
685290556, 1959-10-25, 2007-01-02, 0, 1, 5, 177786.60, 11206, 33
393521157, 1950-06-26, 2007-01-04, 0, 1, 0, 69383.42, 1783, 67
634784697, 1975-12-20, 2007-01-03, 0, 1, 7, 91683.67, 3677, 119
641587686, 1982-08-21, 2007-01-02, 0, 0, 1, 31163.07, 4233, 50
188251784, 1953-09-20, 2007-01-07, 0, 0, 4, 155014.88, 3760, 90
794991979, 1965-11-17, 2007-01-07, 0, 0, 3, 319055.04, 11167, 146
614862274, 1979-06-18, 2007-01-10, 2008-01-06, 1, 8, 159981.73, 1753, 43
854839931, 1971-08-18, 2007-01-06, 0, 0, 3, 145008.61, 2048, 76
628978164, 1948-01-14, 2007-01-07, 0, 0, 1, 135039.72, 2189, 49
399955318, 1973-12-23, 2007-01-03, 0, 0, 4, 73329.43, 12145, 24
459697791, 1968-01-08, 2007-01-06, 2013-04-09, 0, 0, 320596.56, 11310, 58
654605115, 1972-11-27, 2007-01-01, 2015-01-28, 1, 2, 79505.22, 14578, 94
646382257, 1976-01-12, 2007-01-02, 2013-12-26, 1, 6, 151046.28, 12593, 94
505889699, 1950-07-16, 2007-01-03, 0, 1, 0, 71910.24, 15265, 49
248813959, 1981-10-07, 2007-01-08, 0, 0, 5, 174349.34, 9767, 24
653363685, 1980-10-09, 2007-01-03, 2007-08-03, 0, 9, 182382.79, 1001, 53
260219488, 1953-10-10, 2007-01-01, 0, 0, 1, 213220.88, 10200, 84
428409886, 1969-11-29, 2007-01-09, 0, 0, 2, 364829.91, 14005, 40
208730864, 1971-12-01, 2007-01-03, 2011-03-06, 1, 4, 132742.24, 7564, 13
901156640, 1975-04-18, 2007-01-06, 0, 0, 0, 212171.06, 5073, 56
656389871, 1951-01-02, 2007-01-08, 0, 1, 1, 328177.72, 11332, 46
198849705, 1980-04-28, 2007-01-06, 0, 0, 5, 152265.62, 18115, 49
958802106, 1960-01-03, 2007-01-07, 0, 0, 6, 72213.55, 1005, 104
771557826, 1961-04-04, 2007-01-08, 2008-03-23, 1, 5, 58611.34, 2149, 40
826131238, 1982-12-26, 2007-01-05, 0, 1, 9, 366568.48, 15151, 48
137250299, 1985-07-08, 2007-01-02, 2012-07-14, 0, 9, 44826.07, 9941, 109
189927236, 1972-09-14, 2007-01-03, 2011-01-12, 0, 4, 183049.86, 7260, 53
787524920, 1959-06-13, 2007-01-07, 2007-08-17, 1, 4, 65336.22, 1006, 98
990628449, 1963-08-31, 2007-01-06, 2009-03-09, 1, 2, 313267.77, 3902, 43
325424530, 1964-05-17, 2007-01-06, 0, 0, 3, 71919.52, 1689, 32
274194330, 1967-05-13, 2007-01-03, 0, 1, 6, 353511.43, 12745, 121
727778178, 1973-05-03, 2007-01-02, 2013-04-20, 1, 4, 224095.14, 11389, 54
487314833, 1953-02-22, 2007-01-02, 0, 1, 1, 414145.25, 6420, 132
979961427, 1983-04-15, 2007-01-10, 2015-09-10, 0, 3, 189901.09, 15643, 103
981672520, 1984-11-04, 2007-01-10, 2010-08-24, 0, 5, 135524.77, 6485, 92
309536462, 1947-10-27, 2007-01-02, 0, 1, 5, 141042.28, 8812, 68
381415203, 1982-05-23, 2007-01-08, 2012-10-22, 0, 2, 81706.41, 10457, 60
311179876, 1986-02-10, 2007-01-07, 2011-07-09, 0, 7, 130803.05, 8117, 62
789937933, 1988-10-05, 2007-01-03, 2009-06-24, 1, 9, 428715.18, 4421, 71
133624493, 1963-09-02, 2007-01-06, 2011-10-30, 0, 8, 118496.46, 8704, 42
964101935, 1987-06-02, 2007-01-03, 2016-05-14, 1, 0, 320499.22, 16952, 58
586872162, 1958-03-18, 2007-01-05, 0, 1, 9, 246516.24, 13344, 49
790777438, 1966-03-15, 2007-01-10, 2007-11-15, 1, 8, 246245.84, 1452, 85
787682621, 1944-07-14, 2007-01-03, 2011-03-06, 0, 8, 222104.59, 7548, 29
301311844, 1967-09-06, 2007-01-02, 2009-07-29, 1, 1, 335008.35, 4573, 98
171917454, 1981-07-29, 2007-01-07, 2008-05-26, 1, 0, 256914.88, 2451, 61
442924702, 1982-12-08, 2007-01-07, 2008-04-08, 0, 1, 460785.89, 2189, 84
200965443, 1973-09-15, 2007-01-08, 2017-08-11, 0, 7, 79444.51, 19136, 108
186123409, 1966-02-09, 2007-01-08, 0, 0, 3, 207356.51, 352, 65
677233802, 1966-10-14, 2007-01-04, 2014-12-05, 1, 5, 56696.81, 14316, 72
258869141, 1966-12-11, 2007-01-10, 0, 1, 9, 148007.57, 5725, 116
379349204, 1969-09-01, 2007-01-08, 0, 1, 9, 98285.22, 4084, 40
340458164, 1983-05-02, 2007-01-09, 2008-07-26, 0, 6, 141482.08, 2729, 77
447971325, 1971-08-27, 2007-01-08, 2014-11-25, 1, 1, 172939.37, 14224, 95
306803848, 1975-09-07, 2007-01-03, 2010-10-10, 0, 6, 55751.90, 6721, 125
284745409, 1960-07-27, 2007-01-09, 0, 1, 9, 38812.98, 7647, 44
708290695, 1970-11-18, 2007-01-07, 2009-12-28, 1, 2, 223738.08, 5309, 94
201537945, 1967-06-19, 2007-01-04, 0, 1, 7, 73120.69, 5323, 50
348280159, 1965-01-17, 2007-01-02, 2008-08-20, 0, 4, 165745.63, 2948, 17
894808872, 1963-02-10, 2007-01-08, 2008-09-12, 0, 2, 316412.95, 2996, 53
632530761, 1971-07-25, 2007-01-04, 0, 1, 3, 331200.45, 3345, 18
733742442, 1976-03-08, 2007-01-02, 2008-05-08, 1, 0, 74394.81, 2359, 88
142948806, 1970-09-06, 2007-01-06, 0, 0, 9, 246032.99, 1210, 98
873936878, 1980-04-30, 2007-01-05, 2010-08-02, 1, 2, 138849.75, 6456, 36
528406609, 1981-04-18, 2007-01-10, 2011-08-09, 1, 1, 362111.68, 8303, 15
929944934, 1945-10-17, 2007-01-04, 2008-06-04, 1, 0, 110375.90, 2537, 35
302686691, 1967-03-17, 2007-01-05, 2018-12-31, 0, 7, 194907.51, 21757, 25
312132526, 1972-05-05, 2007-01-04, 0, 1, 4, 259282.37, 7536, 91
990252825, 1974-02-06, 2007-01-10, 2007-07-28, 0, 9, 186834.53, 918, 72
718112126, 1941-12-21, 2007-01-07, 0, 1, 7, 86936.96, 8347, 56
471715405, 1981-12-03, 2007-01-07, 0, 0, 2, 235427.17, 19003, 47
641432683, 1949-11-16, 2007-01-05, 2014-01-27, 0, 1, 443765.41, 12817, 14
284509820, 1971-08-18, 2007-01-06, 0, 0, 3, 449477.11, 9929, 51
661339829, 1961-08-08, 2007-01-06, 0, 0, 2, 336851.76, 2116, 117
363699165, 1974-05-25, 2007-01-05, 2008-08-29, 0, 1, 354853.68, 2850, 145
178611618, 1979-08-12, 2007-01-02, 0, 1, 5, 419201.67, 583, 63
866444987, 1964-03-08, 2007-01-03, 0, 1, 5, 111813.79, 564, 57
151939971, 1984-08-19, 2007-01-06, 0, 0, 5, 411819.88, 9149, 40
349855973, 1974-11-29, 2007-01-07, 2014-04-15, 0, 6, 326925.11, 13157, 52
150934502, 1938-09-05, 2007-01-09, 0, 1, 4, 50889.43, 16595, 27
461652163, 1987-11-11, 2007-01-05, 0, 0, 2, 272699.31, 359, 108
571646543, 1974-05-05, 2007-01-08, 2007-10-04, 1, 3, 81252.12, 1216, 122
304173480, 1968-04-24, 2007-01-01, 2013-12-13, 0, 0, 158997.77, 12514, 113
624116179, 1967-06-25, 2007-01-09, 0, 0, 1, 374436.97, 5644, 87
394357363, 1970-04-21, 2007-01-07, 0, 1, 2, 223058.73, 3031, 73
481607172, 1979-08-14, 2007-01-04, 2016-06-06, 1, 8, 456763.78, 17035, 85
474442317, 1962-05-15, 2007-01-10, 2015-04-07, 1, 9, 167371.73, 14914, 56
471789197, 1970-09-20, 2007-01-08, 0, 1, 2, 103423.31, 3825, 90
912472625, 1985-11-08, 2007-01-01, 0, 0, 1, 205396.03, 10180, 89
366960608, 1974-12-28, 2007-01-04, 2007-06-16, 0, 5, 222947.21, 781, 29
572381207, 1963-04-22, 2007-01-02, 2008-08-27, 0, 6, 386631.53, 2967, 33
606106553, 1974-05-04, 2007-01-03, 0, 1, 8, 289715.33, 3253, 45
766690119, 1981-03-14, 2007-01-05, 2007-09-20, 0, 3, 113571.45, 1207, 76
208182969, 1982-03-03, 2007-01-02, 2010-04-04, 0, 4, 143030.30, 5828, 82
943202416, 1979-11-11, 2007-01-06, 2011-10-04, 1, 4, 173373.92, 8551, 66
152757907, 1973-08-21, 2007-01-06, 0, 0, 5, 345304.70, 5490, 52
960759840, 1944-03-22, 2007-01-09, 0, 1, 6, 272750.72, 4981, 49
513856987, 1947-09-09, 2007-01-05, 0, 0, 3, 306630.59, 11535, 102
913604812, 1974-07-05, 2007-01-10, 0, 1, 9, 407449.39, 15253, 110
215154865, 1946-04-14, 2007-01-08, 2011-11-28, 0, 8, 208816.57, 8830, 50
427992886, 1983-02-26, 2007-01-06, 0, 0, 0, 66498.16, 13895, 30
226309972, 1960-12-04, 2007-01-04, 2010-11-15, 1, 2, 123643.18, 6971, 49
841784151, 1981-02-11, 2007-01-05, 2010-08-24, 1, 9, 289151.42, 6504, 98
266500383, 1948-06-28, 2007-01-09, 2007-06-24, 1, 5, 50324.23, 802, 23
402168159, 1967-01-21, 2007-01-09, 0, 1, 2, 192261.02, 6103, 71
423137496, 1957-04-08, 2007-01-10, 0, 0, 6, 172596.10, 2068, 21
787193203, 1963-11-21, 2007-01-02, 2008-05-20, 1, 9, 309357.86, 2474, 33
841997375, 1974-05-06, 2007-01-02, 0, 0, 4, 306310.10, 16351, 62
644963581, 1951-06-20, 2007-01-09, 0, 0, 3, 57542.25, 2235, 38
979579473, 1957-09-26, 2007-01-01, 0, 1, 1, 330245.97, 4277, 56
462721891, 1982-12-09, 2007-01-06, 2016-06-17, 1, 1, 153410.20, 17072, 92
290236552, 1973-09-19, 2007-01-09, 0, 0, 3, 109905.33, 10315, 73
653363792, 1983-04-23, 2007-01-07, 0, 0, 1, 49863.73, 3925, 60
929489762, 1969-09-25, 2007-01-01, 2014-05-27, 0, 0, 129246.01, 13404, 44
105653237, 1980-06-02, 2007-01-08, 0, 1, 4, 233993.83, 9344, 143
626561964, 1974-02-08, 2007-01-02, 2009-12-04, 0, 9, 274075.07, 5187, 121
904955830, 1977-05-28, 2007-01-07, 0, 0, 3, 260691.38, 3061, 158
400382872, 1982-11-25, 2007-01-09, 0, 1, 6, 309613.88, 6598, 49
953219534, 1979-03-20, 2007-01-07, 2008-11-08, 0, 7, 46247.05, 3277, 61
164586518, 1981-03-01, 2007-01-07, 2016-10-31, 1, 7, 176538.53, 17720, 116
232332564, 1947-06-05, 2007-01-01, 0, 1, 4, 81333.68, 1495, 52
273540141, 1969-11-23, 2007-01-09, 2013-03-04, 1, 0, 199471.69, 11082, 92
429694722, 1977-05-06, 2007-01-07, 0, 0, 4, 225325.18, 4678, 63
272750697, 1948-04-29, 2007-01-07, 2012-01-17, 0, 6, 438457.20, 9103, 31
326549758, 1968-04-15, 2007-01-02, 0, 0, 1, 100111.21, 9248, 60
868113609, 1977-01-25, 2007-01-05, 0, 0, 1, 159773.12, 5931, 128
163306461, 1983-08-14, 2007-01-09, 0, 0, 8, 200090.11, 311, 47
816315886, 1966-12-16, 2007-01-01, 0, 0, 4, 187810.99, 2600, 51
570567449, 1982-09-23, 2007-01-03, 2010-07-21, 1, 0, 196924.82, 6359, 84
345558211, 1982-08-21, 2007-01-09, 0, 1, 0, 208251.34, 12632, 84
416894822, 1962-04-07, 2007-01-04, 2008-12-21, 1, 2, 385749.13, 3532, 35
399595489, 1956-07-19, 2007-01-07, 0, 1, 1, 97855.18, 9317, 66
921702859, 1982-01-05, 2007-01-02, 2008-11-29, 1, 7, 139754.55, 3388, 79
727497596, 1976-08-19, 2007-01-07, 2010-05-20, 0, 4, 146033.98, 6074, 40
522750860, 1967-03-12, 2007-01-06, 0, 0, 6, 410800.18, 14054, 145
452200419, 1976-09-23, 2007-01-03, 0, 0, 5, 76896.71, 10712, 29
100779623, 1970-10-03, 2007-01-10, 0, 1, 4, 291061.89, 9386, 82
824663536, 1973-04-30, 2007-01-05, 0, 1, 1, 335439.16, 5170, 113
181977210, 1979-11-08, 2007-01-01, 2018-02-22, 1, 2, 166948.42, 20150, 99
926279107, 1976-09-10, 2007-01-03, 2012-06-14, 0, 6, 68889.46, 9837, 58
577326508, 1970-06-10, 2007-01-08, 0, 0, 8, 139024.81, 12649, 48
749538948, 1961-03-25, 2007-01-07, 2008-10-10, 1, 4, 42941.32, 3050, 144
552517250, 1980-10-15, 2007-01-09, 0, 1, 5, 438324.70, 10650, 121
228196362, 1976-09-09, 2007-01-03, 0, 0, 2, 189956.09, 13038, 126
838169327, 1971-02-23, 2007-01-06, 0, 1, 3, 194128.00, 7294, 104
414324402, 1984-09-14, 2007-01-10, 0, 0, 7, 204315.30, 15006, 69
378832169, 1953-11-03, 2007-01-10, 2014-09-09, 0, 1, 245482.68, 13866, 59
173618333, 1977-04-30, 2007-01-09, 2009-04-13, 0, 3, 475355.86, 4057, 47
993658373, 1962-03-07, 2007-01-01, 0, 0, 5, 210781.61, 15009, 145
459564953, 1987-04-12, 2007-01-05, 2012-08-28, 1, 3, 52714.18, 10163, 96
815892614, 1978-05-01, 2007-01-03, 0, 0, 8, 147630.16, 17029, 36
118632744, 1978-01-14, 2007-01-08, 0, 1, 9, 57528.42, 11186, 23
482489447, 1967-08-27, 2007-01-01, 2009-03-06, 0, 9, 500314.79, 3920, 35
236979398, 1945-07-22, 2007-01-08, 2011-09-17, 0, 0, 242889.59, 8482, 40
981181580, 1981-04-24, 2007-01-09, 0, 1, 3, 118766.87, 17025, 60
327798871, 1951-11-27, 2007-01-03, 2007-09-24, 0, 0, 102318.60, 1177, 136
135176365, 1979-04-26, 2007-01-06, 2007-02-26, 1, 7, 386222.51, 204, 49
983401643, 1981-07-06, 2007-01-08, 0, 1, 5, 204955.69, 11071, 68
582522502, 1963-09-24, 2007-01-02, 0, 1, 5, 145357.57, 1125, 93
684910974, 1966-03-27, 2007-01-07, 2008-03-27, 1, 7, 239627.53, 2170, 44
434580888, 1957-02-20, 2007-01-02, 0, 1, 8, 40677.98, 17884, 72
394380892, 1980-06-12, 2007-01-07, 2012-03-21, 1, 7, 130389.91, 9406, 47
258649126, 1978-01-02, 2007-01-08, 0, 0, 3, 211807.66, 8556, 71
395505739, 1957-03-22, 2007-01-09, 2013-06-21, 0, 7, 62303.05, 11654, 62
560566544, 1950-09-08, 2007-01-05, 2013-07-05, 0, 1, 108719.22, 11697, 109
376786292, 1974-12-23, 2007-01-01, 2007-02-26, 0, 1, 49899.38, 233, 45
712772857, 1953-04-26, 2007-01-09, 0, 0, 7, 298033.45, 6555, 87
795606895, 1978-12-24, 2007-01-07, 2017-11-30, 1, 9, 175856.14, 19741, 60
797152934, 1969-11-01, 2007-01-09, 2015-03-10, 0, 4, 152573.67, 14734, 102
571983497, 1983-04-27, 2007-01-09, 2007-09-28, 0, 5, 408348.29, 1288, 15
367710649, 1983-05-01, 2007-01-10, 2007-12-05, 1, 5, 125538.79, 1611, 25
150418881, 1943-06-25, 2007-01-06, 2016-03-05, 0, 8, 88795.75, 16545, 102
471759788, 1966-01-21, 2007-01-03, 0, 0, 4, 494618.48, 1577, 25
860266358, 1961-08-15, 2007-01-05, 2016-03-30, 1, 4, 302919.91, 16663, 113
365119200, 1965-06-04, 2007-01-09, 0, 0, 3, 329336.94, 2251, 112
466798835, 1958-10-17, 2007-01-05, 2010-01-30, 0, 0, 380943.34, 5449, 128
661930684, 1946-03-10, 2007-01-05, 0, 0, 6, 147709.50, 1126, 157
387997403, 1960-03-17, 2007-01-01, 2013-06-19, 1, 6, 207159.18, 11631, 115
442174971, 1975-03-22, 2007-01-10, 2011-07-03, 0, 0, 352289.57, 7982, 152
351924968, 1960-12-16, 2007-01-04, 2012-04-04, 1, 9, 365096.01, 9482, 55
404773485, 1968-07-18, 2007-01-06, 0, 0, 3, 186246.99, 11487, 105
393595780, 1981-02-15, 2007-01-06, 2012-11-09, 0, 1, 179153.90, 10516, 101
847293823, 1982-03-27, 2007-01-07, 0, 1, 5, 273464.71, 16742, 104
515746621, 1980-09-08, 2007-01-02, 0, 0, 5, 219414.77, 4282, 61
879603599, 1967-06-28, 2007-01-02, 0, 1, 8, 170867.30, 15127, 57
733852375, 1984-01-14, 2007-01-05, 2010-04-21, 0, 7, 299740.68, 5880, 100
345340858, 1976-10-05, 2007-01-02, 2009-05-08, 0, 4, 61700.08, 4159, 104
178618237, 1977-08-04, 2007-01-04, 0, 1, 4, 73348.44, 11744, 37
395931676, 1979-02-19, 2007-01-07, 2009-03-13, 0, 3, 156028.67, 3928, 32
128766888, 1951-07-23, 2007-01-05, 0, 0, 1, 136721.01, 5597, 74
268807646, 1963-12-19, 2007-01-08, 2013-06-08, 0, 6, 246486.00, 11517, 140
301957756, 1963-08-24, 2007-01-08, 0, 1, 4, 286703.58, 19892, 64
514964254, 1961-04-14, 2007-01-08, 0, 0, 1, 240856.23, 16713, 88
885241941, 1966-06-03, 2007-01-03, 2011-04-26, 1, 8, 195097.46, 7822, 9
368687500, 1973-11-13, 2007-01-08, 0, 0, 4, 92596.73, 18616, 51
871892962, 1977-01-25, 2007-01-05, 0, 1, 3, 64340.33, 10549, 58
203230245, 1968-09-19, 2007-01-04, 2011-09-25, 0, 0, 427768.40, 8516, 66
701598772, 1970-07-08, 2007-01-07, 0, 0, 5, 386850.21, 8683, 73
691641163, 1980-03-07, 2007-01-10, 0, 1, 6, 116456.69, 5534, 122
533276277, 1971-11-28, 2007-01-09, 0, 0, 6, 65928.07, 1961, 44
941442494, 1986-11-12, 2007-01-08, 0, 0, 9, 227071.22, 934, 145
299847490, 1950-09-21, 2007-01-09, 2012-07-20, 1, 3, 375662.46, 10003, 42
854479812, 1973-05-20, 2007-01-02, 0, 1, 3, 259302.76, 3502, 20
935770278, 1954-01-20, 2007-01-05, 2012-01-18, 1, 8, 162429.07, 9114, 35
126610564, 1983-10-23, 2007-01-07, 0, 1, 7, 312224.28, 18258, 56
803554660, 1980-03-12, 2007-01-02, 0, 1, 3, 74460.51, 1597, 99
357712173, 1947-04-07, 2007-01-04, 0, 1, 4, 40904.16, 1578, 43
676329243, 1960-05-16, 2007-01-04, 2011-04-10, 0, 5, 325462.96, 7709, 37
837205491, 1984-01-04, 2007-01-10, 0, 0, 4, 274734.99, 2385, 28
325310343, 1977-02-26, 2007-01-10, 0, 0, 2, 249663.11, 14167, 17
560118735, 1975-12-13, 2007-01-05, 2012-12-04, 1, 4, 106666.67, 10633, 113
517953833, 1962-03-04, 2007-01-08, 2010-09-05, 0, 7, 282665.69, 6522, 125
860239227, 1948-01-25, 2007-01-04, 0, 0, 2, 317652.52, 14164, 45
827257383, 1973-07-08, 2007-01-07, 0, 1, 2, 111505.04, 14741, 95
869112969, 1984-01-30, 2007-01-02, 2008-07-14, 1, 8, 67150.85, 2677, 104
753195291, 1980-04-27, 2007-01-04, 2010-07-08, 1, 6, 53472.42, 6322, 51
573495556, 1977-01-07, 2007-01-09, 0, 0, 9, 40370.95, 14639, 48
723315572, 1960-05-15, 2007-01-04, 2013-10-27, 0, 4, 261343.92, 12296, 82
101475322, 1976-11-07, 2007-01-01, 2008-08-17, 1, 0, 290618.45, 2858, 97
896986648, 1973-06-29, 2007-01-07, 0, 1, 9, 267301.63, 13215, 9
978406786, 1972-05-23, 2007-01-06, 2011-02-04, 0, 5, 208557.33, 7376, 37
923798432, 1951-11-13, 2007-01-04, 0, 1, 5, 211141.47, 1125, 79
887586869, 1961-01-10, 2007-01-04, 0, 1, 5, 316662.80, 12933, 77
126686663, 1980-12-11, 2007-01-03, 0, 0, 4, 301361.18, 2819, 96
551146499, 1960-06-24, 2007-01-03, 0, 0, 9, 406319.58, 5400, 92
645556702, 1950-10-18, 2007-01-05, 0, 0, 5, 132868.25, 4095, 29
535430122, 1950-03-04, 2007-01-08, 0, 0, 1, 239718.34, 3387, 75
507694920, 1979-04-09, 2007-01-01, 0, 1, 1, 133684.25, 4533, 44
974103576, 1970-10-23, 2007-01-04, 0, 1, 9, 269395.83, 13957, 53
804910159, 1981-09-05, 2007-01-01, 0, 1, 4, 255964.32, 1740, 95
170299227, 1975-01-29, 2007-01-02, 0, 0, 5, 275759.78, 14859, 42
827556747, 1939-12-23, 2007-01-01, 0, 1, 8, 191407.64, 1279, 129
550246626, 1979-09-21, 2007-01-01, 2010-03-19, 1, 7, 433774.27, 5718, 118
984369321, 1968-03-25, 2007-01-07, 0, 1, 7, 106763.56, 19536, 151
240712518, 1957-09-24, 2007-01-01, 0, 1, 7, 197868.66, 2205, 58
450804530, 1960-04-15, 2007-01-10, 0, 1, 5, 95814.32, 4231, 62
563973875, 1974-08-22, 2007-01-07, 0, 0, 1, 55230.36, 8470, 47
430759550, 1976-08-16, 2007-01-02, 0, 1, 3, 168866.80, 567, 49
519445265, 1981-10-24, 2007-01-02, 2011-09-30, 0, 9, 151615.01, 8521, 96
281243371, 1982-08-08, 2007-01-03, 0, 1, 8, 140319.62, 1032, 67
359265447, 1984-06-05, 2007-01-05, 2008-07-09, 0, 3, 84814.71, 2597, 144
679206240, 1974-07-30, 2007-01-10, 0, 1, 1, 302568.49, 8981, 14
753917188, 1974-01-29, 2007-01-09, 0, 0, 4, 148736.58, 7738, 128
995211953, 1972-12-22, 2007-01-02, 2010-09-03, 1, 2, 166662.26, 6616, 50
442508854, 1985-04-05, 2007-01-08, 0, 0, 5, 75186.27, 16332, 126
399629215, 1977-10-31, 2007-01-06, 0, 0, 3, 350777.24, 1187, 26
276709253, 1976-03-04, 2007-01-02, 2009-04-30, 1, 1, 175277.95, 4135, 89
276971613, 1971-11-10, 2007-01-02, 2011-07-20, 1, 1, 440241.60, 8212, 47
328374842, 1974-03-31, 2007-01-06, 2013-07-11, 0, 6, 223543.61, 11785, 46
885103905, 1980-06-22, 2007-01-05, 0, 0, 2, 105590.69, 18052, 58
890441875, 1973-04-15, 2007-01-01, 0, 1, 8, 128330.41, 6094, 130
693911449, 1949-11-21, 2007-01-01, 0, 1, 9, 306708.27, 7165, 29
945263818, 1967-12-15, 2007-01-01, 0, 1, 3, 317365.72, 16795, 21
231522528, 1983-09-10, 2007-01-02, 0, 1, 7, 96917.36, 2063, 61
884509644, 1951-01-17, 2007-01-07, 2010-01-25, 0, 1, 178802.48, 5498, 44
831181200, 1980-01-25, 2007-01-08, 0, 1, 7, 414689.30, 12761, 45
452732368, 1981-05-11, 2007-01-04, 0, 0, 4, 333395.20, 2344, 9
420674283, 1964-11-10, 2007-01-09, 0, 0, 7, 375939.54, 3644, 117
802743799, 1956-10-07, 2007-01-06, 0, 1, 3, 77954.34, 8098, 46
556605492, 1980-09-11, 2007-01-05, 2009-05-26, 0, 1, 225916.61, 4277, 61
937814683, 1973-12-06, 2007-01-08, 2008-11-25, 1, 1, 240045.34, 3350, 68
151561547, 1978-07-21, 2007-01-07, 0, 1, 3, 219825.90, 10080, 69
304117165, 1953-10-04, 2007-01-02, 2014-07-16, 1, 3, 174825.17, 13593, 99
697658562, 1966-07-25, 2007-01-03, 0, 1, 8, 93357.86, 16915, 16
301734132, 1976-02-07, 2007-01-07, 0, 1, 3, 65111.35, 6027, 23
702943417, 1946-01-05, 2007-01-03, 2009-08-28, 0, 9, 233214.00, 4699, 117
442623953, 1982-02-27, 2007-01-05, 0, 0, 9, 94936.80, 9976, 54
472403157, 1986-06-11, 2007-01-06, 0, 0, 3, 330237.18, 6996, 14
117258106, 1974-06-22, 2007-01-07, 0, 1, 8, 252165.45, 2595, 91
273998734, 1980-02-15, 2007-01-10, 2009-03-09, 0, 3, 105326.71, 3808, 117
897488937, 1978-01-19, 2007-01-01, 2008-08-14, 1, 6, 495521.40, 2840, 100
705750809, 1962-11-04, 2007-01-07, 0, 0, 7, 155151.96, 18289, 60
983241176, 1971-03-09, 2007-01-04, 0, 1, 9, 303444.28, 5589, 43
948607480, 1987-07-10, 2007-01-09, 2016-05-21, 0, 3, 178408.90, 16966, 49
893345176, 1942-03-21, 2007-01-09, 0, 0, 1, 109603.98, 4515, 122
953718976, 1975-05-07, 2007-01-08, 2012-02-23, 0, 9, 49840.78, 9261, 52
633349197, 1970-08-08, 2007-01-08, 2007-03-06, 0, 0, 158456.56, 252, 31
516920806, 1970-09-21, 2007-01-02, 0, 1, 3, 47030.68, 18688, 133
171117118, 1971-12-04, 2007-01-03, 0, 0, 3, 69079.05, 16910, 70
176447702, 1979-02-23, 2007-01-04, 2014-04-26, 0, 1, 88790.78, 13233, 46
541786302, 1961-10-14, 2007-01-05, 0, 0, 0, 450479.31, 9073, 7
120588568, 1961-06-02, 2007-01-03, 2009-06-03, 1, 1, 223673.14, 4332, 56
948856621, 1954-10-29, 2007-01-04, 2010-11-20, 1, 2, 405301.86, 6901, 144
662323670, 1946-02-17, 2007-01-07, 0, 0, 5, 54142.89, 10156, 108
464842198, 1965-02-11, 2007-01-04, 0, 1, 4, 314135.34, 2379, 98
276611658, 1981-06-27, 2007-01-05, 0, 0, 7, 317994.82, 12323, 135
806847794, 1949-05-31, 2007-01-10, 2009-12-04, 1, 2, 233731.46, 5169, 99
800480826, 1982-08-06, 2007-01-05, 0, 1, 3, 132216.94, 10349, 24
610333645, 1965-12-08, 2007-01-07, 2012-09-29, 1, 7, 509626.52, 10319, 89
519278201, 1975-11-23, 2007-01-03, 0, 1, 5, 348343.24, 2084, 75
193245630, 1975-11-17, 2007-01-06, 2015-05-18, 1, 9, 42861.74, 15134, 60
